Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-04-20 09:15:00+05:30,78622.5390625,78732.171875,78208.9609375,78657.8984375,0,0.0,0.0
2026-04-20 09:30:00+05:30,78656.34375,78672.59375,78390.2578125,78412.7734375,0,0.0,0.0
2026-04-20 09:45:00+05:30,78409.671875,78433.4921875,78339.890625,78433.4921875,0,0.0,0.0
2026-04-20 14:45:00+05:30,78493.5390625,78678.03125,78493.5390625,78655.7265625,0,0.0,0.0
2026-04-20 15:00:00+05:30,78660.3671875,78715.3515625,78582.140625,78582.140625,0,0.0,0.0
2026-04-20 15:15:00+05:30,78585.8203125,78633.4296875,78521.140625,78521.140625,0,0.0,0.0
2026-04-21 09:15:00+05:30,78610.6796875,78964.7890625,78522.9609375,78842.7578125,0,0.0,0.0
2026-04-21 09:30:00+05:30,78846.4375,78926.6875,78825.609375,78892.4921875,0,0.0,0.0
2026-04-21 09:45:00+05:30,78891.0234375,79059.75,78890.3671875,79013.3828125,0,0.0,0.0
2026-04-21 10:00:00+05:30,79014.6484375,79095.1015625,79011.078125,79064.0625,0,0.0,0.0
2026-04-21 10:15:00+05:30,79063.0,79096.6484375,78981.046875,78993.578125,0,0.0,0.0
2026-04-21 10:30:00+05:30,78993.578125,79140.78125,78993.578125,79134.09375,0,0.0,0.0
2026-04-21 10:45:00+05:30,79133.96875,79233.25,79085.09375,79202.2265625,0,0.0,0.0
2026-04-21 11:00:00+05:30,79202.6015625,79260.0625,79173.203125,79230.1875,0,0.0,0.0
2026-04-21 11:15:00+05:30,79228.3984375,79231.8984375,79148.71875,79175.140625,0,0.0,0.0
2026-04-21 11:30:00+05:30,79171.609375,79182.0078125,79088.71875,79139.7578125,0,0.0,0.0
2026-04-21 11:45:00+05:30,79136.65625,79198.2734375,78520.296875,79159.9375,0,0.0,0.0
2026-04-21 12:00:00+05:30,79161.4609375,79282.6484375,79155.9375,79260.859375,0,0.0,0.0
2026-04-21 12:15:00+05:30,79262.078125,79286.859375,79200.1484375,79207.2734375,0,0.0,0.0
2026-04-21 12:30:00+05:30,79209.203125,79293.3828125,79200.7578125,79225.5390625,0,0.0,0.0
2026-04-21 12:45:00+05:30,79227.203125,79232.4609375,79153.359375,79179.671875,0,0.0,0.0
2026-04-21 13:00:00+05:30,79179.71875,79207.1328125,79139.3125,79196.328125,0,0.0,0.0
2026-04-21 13:15:00+05:30,79199.390625,79248.703125,79182.9296875,79244.1015625,0,0.0,0.0
2026-04-21 13:30:00+05:30,79244.703125,79297.6484375,79144.15625,79161.1171875,0,0.0,0.0
2026-04-21 13:45:00+05:30,79161.3125,79274.5,79157.9609375,79245.7265625,0,0.0,0.0
2026-04-21 14:00:00+05:30,79245.6328125,79251.2734375,79131.7109375,79173.7578125,0,0.0,0.0
2026-04-21 14:15:00+05:30,79172.09375,79310.0625,79167.7421875,79282.859375,0,0.0,0.0
2026-04-21 14:30:00+05:30,79279.296875,79288.7109375,79128.03125,79152.0078125,0,0.0,0.0
2026-04-21 14:45:00+05:30,79151.5625,79260.2109375,79139.640625,79258.0625,0,0.0,0.0
2026-04-21 15:00:00+05:30,79256.6328125,79367.0,79187.9609375,79263.578125,0,0.0,0.0
2026-04-21 15:15:00+05:30,79271.1015625,79279.96875,79266.4921875,79272.5234375,0,0.0,0.0
2026-04-22 09:15:00+05:30,78971.7734375,79005.3671875,78723.1171875,78734.75,0,0.0,0.0
2026-04-22 09:30:00+05:30,78738.4765625,78811.0625,78662.8828125,78675.046875,0,0.0,0.0
2026-04-22 09:45:00+05:30,78677.4921875,78689.328125,78539.328125,78547.953125,0,0.0,0.0
2026-04-22 10:00:00+05:30,78543.6328125,78567.3671875,78457.15625,78517.859375,0,0.0,0.0
2026-04-22 10:15:00+05:30,78517.859375,78561.546875,78442.3125,78550.7734375,0,0.0,0.0
2026-04-22 10:30:00+05:30,78548.4375,78664.1015625,78539.3125,78648.796875,0,0.0,0.0
2026-04-22 10:45:00+05:30,78647.28125,78757.421875,78628.1015625,78735.9375,0,0.0,0.0
2026-04-22 11:00:00+05:30,78739.8828125,78739.8828125,78644.2890625,78690.75,0,0.0,0.0
2026-04-22 11:15:00+05:30,78690.71875,78759.4296875,78674.2890625,78713.0625,0,0.0,0.0
2026-04-22 11:30:00+05:30,78714.890625,78753.5078125,78649.2890625,78649.2890625,0,0.0,0.0
2026-04-22 11:45:00+05:30,78649.4296875,78664.0703125,78553.21875,78657.7578125,0,0.0,0.0
2026-04-22 12:00:00+05:30,78660.8203125,78682.3125,78609.1484375,78636.71875,0,0.0,0.0
2026-04-22 12:15:00+05:30,78635.328125,78637.640625,78550.578125,78606.90625,0,0.0,0.0
2026-04-22 12:30:00+05:30,78604.9375,78649.296875,78542.5703125,78627.9765625,0,0.0,0.0
2026-04-22 12:45:00+05:30,78627.0078125,78683.7890625,78591.2421875,78678.0234375,0,0.0,0.0
2026-04-22 13:00:00+05:30,78678.421875,78703.046875,78645.9375,78678.640625,0,0.0,0.0
2026-04-22 13:15:00+05:30,78682.1796875,78690.2890625,78533.328125,78599.2421875,0,0.0,0.0
2026-04-22 13:30:00+05:30,78600.171875,78665.421875,78594.703125,78655.078125,0,0.0,0.0
2026-04-22 13:45:00+05:30,78652.2890625,78746.2109375,78611.671875,78736.953125,0,0.0,0.0
2026-04-22 14:00:00+05:30,78733.21875,78760.3984375,78587.4921875,78621.6484375,0,0.0,0.0
2026-04-22 14:15:00+05:30,78621.3515625,78635.578125,78549.359375,78592.453125,0,0.0,0.0
2026-04-22 14:30:00+05:30,78592.6015625,78671.1171875,78587.953125,78629.0625,0,0.0,0.0
2026-04-22 14:45:00+05:30,78630.21875,78678.7265625,78587.1484375,78654.0,0,0.0,0.0
2026-04-22 15:00:00+05:30,78654.5234375,78654.5234375,78498.53125,78524.34375,0,0.0,0.0
2026-04-22 15:15:00+05:30,78526.578125,78538.921875,78515.828125,78516.5,0,0.0,0.0
2026-04-23 09:15:00+05:30,77932.0703125,77956.6875,77701.6328125,77951.0078125,0,0.0,0.0
2026-04-23 09:30:00+05:30,77952.5625,78020.1875,77826.5703125,77977.21875,0,0.0,0.0
2026-04-23 09:45:00+05:30,77977.1328125,78149.15625,77902.390625,78107.2421875,0,0.0,0.0
2026-04-23 10:00:00+05:30,78103.5078125,78176.2890625,78025.21875,78055.9609375,0,0.0,0.0
2026-04-23 10:15:00+05:30,78056.25,78108.0390625,77996.7109375,78017.609375,0,0.0,0.0
2026-04-23 10:30:00+05:30,78019.2109375,78022.7890625,77858.3515625,77869.4765625,0,0.0,0.0
2026-04-23 10:45:00+05:30,77869.7578125,77877.296875,77741.2265625,77857.96875,0,0.0,0.0
2026-04-23 11:00:00+05:30,77857.640625,77889.65625,77770.7265625,77773.96875,0,0.0,0.0
2026-04-23 11:15:00+05:30,77774.9609375,77843.4296875,77744.3125,77801.9921875,0,0.0,0.0
2026-04-23 11:30:00+05:30,77801.71875,77814.6015625,77727.1484375,77741.5703125,0,0.0,0.0
2026-04-23 11:45:00+05:30,77740.3125,77855.4921875,77722.5,77812.4921875,0,0.0,0.0
2026-04-23 12:00:00+05:30,77808.6796875,77872.859375,77767.5390625,77857.6875,0,0.0,0.0
2026-04-23 12:15:00+05:30,77859.890625,77883.5703125,77708.0390625,77708.0390625,0,0.0,0.0
2026-04-23 12:30:00+05:30,77705.7890625,77773.65625,77650.0,77763.65625,0,0.0,0.0
2026-04-23 12:45:00+05:30,77758.34375,77840.3984375,77715.1015625,77831.8515625,0,0.0,0.0
2026-04-23 13:00:00+05:30,77833.828125,77842.0,77766.2109375,77828.8125,0,0.0,0.0
